2021-07-10,00:00:15,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,87,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,14,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:00:45,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,87,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,14,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:01:15,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,87,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,14,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:01:44,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,86,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,14,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:02:14,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,87,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,14,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:02:44,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,87,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,14,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:03:14,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,86,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,13.5,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:03:44,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,86,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,13.5,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:04:13,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.7,86,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,13.5,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
2021-07-10,00:04:44,11.91,11.51,11.72,11.38,10.77,10.41,90,93,96,87,94,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,50,0,0,OFF,OFF,ON,0,14.8,86,0,0,OFF,OFF,29.4,29.5,11.44,29.4,12.43,39.1,34.7,97.91,38.0,87.48,10,93,17.5,13.5,1,1,OFF,OFF,100,100,3.892,1.217,0,0,OFF,OFF,0.763,NULL,0,NULL,OFF,OFF,0,0,100,100,0,0.1315,74,402,10.8,84,13.2,0,20.6,51,0.787,10.2,474,96.2,11.3,15.55613,59085,92,21,12.5,3,0,0.2005,70,19.12,27.5,19.98
